Manufacturer,Model Number,Model Name,Serial ID,Connectors Sense/Pace,Polarity,Fixation,Placement,Outer Insulation,Location
St. Jude Medical,1888TC,Tendril ST Optim,,IS-1,BI,Ext/Ret Screw,ENDO,Optim,A/V
St. Jude Medical,1944,IsoFlex Optim,,IS-1,BI,Tines,ENDO,SIL/Poly,Atrial-J
St. Jude Medical,1944T,IsoFlex,,IS-1,BI,Passive,ENDO,Optim,A/V
St. Jude Medical,1948,IsoFlex Optim,,IS-1,BI,Tines,ENDO,SIL/Poly,Vent.
St. Jude Medical,1948T,IsoFlex,,IS-1,BI,Passive,ENDO,Optim,A/V
St. Jude Medical,1988TC,Tendril STS,,IS-1,BI,Ext/Ret Screw,ENDO,Optim,A/V
St. Jude Medical,1999,OptiSense,,IS-1,BI,Ext/Ret Screw,ENDO,Optim,Atrial
St. Jude Medical,2088TC,Tendril STS,,IS-1,BI,Ext/Ret Screw,ENDO,Optim,A/V
Telectronics Pacing Systems (St. Jude Medical),030-168,,,5 mm,UNI,Suture,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-169,,,5 mm,UNI,Suture,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-170,,,5 mm,UNI,Suture,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-171,,,5 mm,UNI,Suture,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-172,,,5 mm,UNI,Suture,EPI,SIL,UNK
Telectronics Pacing Systems (St. Jude Medical),030-173,,,5 mm,UNI,None,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-174,,,5 mm,UNI,None,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-175,,,5 mm,UNI,None,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-176,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-177,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-178,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-179,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-180,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-181,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-185,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-188,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-191,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-192,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-194,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-197,,,5 mm,UNI,,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-198,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-199,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-200,,,5 mm,UNI,,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-202,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-203,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-204,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-205,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-206,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-207,,,5 mm Bif,BI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-208,,,5 mm Bif,BI,,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-209,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-210,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-211,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-212,,,5 mm,UNI,Wedge,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),030-213,,,5 mm,UNI,Wedge,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),030-214,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-215,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-216,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-217,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-218,,,,BI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-219,,,,BI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-220,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-221,,,5 mm,UNI,Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-222,,,5 mm,UNI,Screw,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-223,,,5 mm,UNI,Screw,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-224,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-225,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-226,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-227,,,5 mm,UNI,Tines,ENDO,SIL,UNK
Telectronics Pacing Systems (St. Jude Medical),030-233,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-234,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-236,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-237,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-239,,,5 mm,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-240,,,5 mm,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-241,,,5 mm,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-242,,,5 mm,UNI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-243,,,5 mm,UNI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-244,,,5 mm Bif,BI,Tines,ENDO,80A,RV
Telectronics Pacing Systems (St. Jude Medical),030-245,,,5 mm,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-253,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-255,,,5 mm,UNI,Tines,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),030-257,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-258,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-262,,,3.2 mm LP,BI,Ex./Ret. Helix,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),030-264,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-265,,,5 mm Bif,BI,Tines,ENDO,80A,RA
Telectronics Pacing Systems (St. Jude Medical),030-267,,,5 mm,UNI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-269,,,3.2 mm LP,BI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-270,,,3.2 mm LP,BI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-271,,,3.2 mm LP,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-272,,,3.2 mm LP,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-275,,,5 mm,UNI,,UNK,UNK,RA
Telectronics Pacing Systems (St. Jude Medical),030-276,,,5 mm,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-281,,,3.2 mm LP#,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-282,,,3.2 mm LP,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-283,,,3.2 mm LP,BI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-284,,,3.2 mm LP,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-285,,,5 mm Bif,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-300,,,5 mm,UNI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-342,,,5 mm,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-343,,,5 mm,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-348,,,5 mm Bif,BI,Tines,ENDO,80A,RV
Telectronics Pacing Systems (St. Jude Medical),030-356,,,5 mm,UNI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-357,,,5 mm Bif,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-358,,,3.2 mm LP,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-362,,,3.2 mm LP,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-363,,,5 mm Bif,BI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-368,,,5 mm,UNI,Fins,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),030-372,,,3.2 mm LP#,UNI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-373,,,3.2 mm LP#,UNI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-400,,,3.2 mm LP#,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-401,,,3.2 mm LP#,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-402,,,3.2 mm LP#,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-403,,,3.2 mm LP#,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-404,,,5 mm Bif,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-405,,,5 mm Bif,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),030-406,,,5 mm,UNI,Ex./Ret. Helix,ENDO,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),030-407,,,3.2 mm LP#,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-409,,,3.2 mm LP,BI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-412,,,,BI,Tines,ENDO,SIL,UNK
Telectronics Pacing Systems (St. Jude Medical),030-413,,,,BI,Screw,ENDO,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),030-436,,,3.2 mm LP#,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-437,,,3.2 mm LP,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),030-446,,,3.2 mm LP,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-574,,,5 mm,UNI,Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),030-575,,,5 mm,UNI,Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-159,,,VS-1,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-202,,,VS-1,BI,Ex./Ret. Helix,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-222,,,VS-1,UNI,Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-223,,,VS-1,UNI,Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-281,,,VS-1/5,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-282,,,VS-1,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-284,,,VS-1,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-301,,,VS-1,BI,Fins,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-303,,,VS-1,BI,Fins,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-304,,,VS-1,BI,Fins,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-377,,,VS-1,BI,Ex./Ret. Helix,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-378,,,VS-1,BI,J+Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-400,,,VS-1,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-402,,,IS-1,BI,None,ENDO,POLy,UNK
Telectronics Pacing Systems (St. Jude Medical),033-403,,,VS-1/5,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-436,,,VS-1/5,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-441,,,VS-1/5,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-442,,,VS-1/5,UNI,Tines,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-443,,,VS-1,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-444,,,VS-1,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-446,,,IS-1,BI,None,ENDO,POLy,UNK
Telectronics Pacing Systems (St. Jude Medical),033-448,,,VS-1,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-452,,,VS-1,UNI,Suture,EPI,POLy,RA/RV
Telectronics Pacing Systems (St. Jude Medical),033-454,,,VS-1,BI,Ex./Ret. Helix,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-458,,,VS-1,BI,Fins,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-462,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-462F,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-462M,,,IS-1,BI,J+Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-464,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-464F,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-464M,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-482,,,IS-1,BI,Tine Flange,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-482F,,,IS-1,BI,Tine Flange,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-484,,,IS-1,BI,Tine Flange,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-484F,,,IS-1,BI,Tine Flange,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),033-486,,,IS-1,BI,Tine Flange,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-486F,,,IS-1,BI,Tine Flange,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-487,,,IS-1,UNI,J+Tine Flange,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),033-487F,,,IS-1,UNI,J+Tine Flange,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),033-488,,,IS-1,BI,J+Tine Flange,ENDO,UNK,RA
Telectronics Pacing Systems (St. Jude Medical),033-488F,,,IS-1,BI,J+Tine Flange,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),033-489,,,IS-1,UNI,J+Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-489F,,,IS-1,UNI,J+Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-490,,,IS-1,BI,Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-490F,,,IS-1,BI,Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-492,,,IS-1,BI,Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-492F,,,IS-1,BI,Tine Flange,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-571,,,VS-1,UNI,Myo Screw,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),033-572,,,VS-1,UNI,Myo Screw,EPI,SIL,RA/RV
Telectronics Pacing Systems (St. Jude Medical),033-586,,,IS-1,BI,Myo Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-588,,,IS-1,BI,Myo Screw,EPI,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),033-589,,,IS-1,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-590,,,IS-1,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-591,,,VS-1,UNI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-592,,,VS-1,BI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-654,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA/RV
Telectronics Pacing Systems (St. Jude Medical),033-757,,,VS-1,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-812,,,IS-1,BI,Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),033-856,,,VS-1,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),076-001,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),076-002,,,5 mm,UNI,Wedge,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),321-748,,,3.2 mm C,UNI,Passive,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),321-748P,,,3.2 mm C,UNI,Passive,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),321-749,,,3.2 mm C,BI,Passive,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),322-745,,,6 mm,UNI,Passive,ENDO,85A,RA
Telectronics Pacing Systems (St. Jude Medical),322-764,,,6 mm,UNI,J+Tines,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),322-765,,,6 mm,UNI,Passive,ENDO,SIL,RA
Telectronics Pacing Systems (St. Jude Medical),322-769,,,6 mm,UNI,Passive,ENDO,85A,RA
Telectronics Pacing Systems (St. Jude Medical),323-556,,,6 mm,UNI,Self Cutting,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),327-753,,,6L,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-745,,,5 mm,UNI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-746,,,5 mm Bif,BI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-747,,,5L,BI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-753,,,5 mm Bif,BI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-754,,,5L,BI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),328-756,,,5 mm,UNI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),329-201,,,3.2 mm C,BI,Screw,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),329-701,,,3.2 mm C,BI,Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),329-745,,,3.2 mm C,UNI,Passive,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),329-746,,,3.2 mm C,BI,Passive,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),329-747,,,3.2 mm C,UNI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),329-750,,,3.2 mm C,UNI,,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),329-752,,,3.2 mm C,UNI,Passive,UNK,UNK,UNK
Telectronics Pacing Systems (St. Jude Medical),329-753,,,3.2 mm C,BI,Passive,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),329-754,,,3.2 mm C,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),329-755A,,,3.2C/5/6,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),330-158,,,VS-1/5,UNI,Fins,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),330-201,,,VS-1,BI,Retract. Screw,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),330-202,,,VS-1,BI,Retract. Screw,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),330-258,,,VS-1,BI,Fins,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),330-748,,,VS-1,UNI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),330-749,,,VS-1,UNI,Tines,ENDO,UNK,RV
Telectronics Pacing Systems (St. Jude Medical),330-755,,,VS-1/5,UNI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),330-801,,,VS-1,BI,J+Retract. Screw,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),330-848,,,VS-1,BI,Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),330-854,,,VS-1,BI,J+Tines,ENDO,POLy,RA
Telectronics Pacing Systems (St. Jude Medical),SCT 200,,,5 mm Bif,BI,,ENDO,SIL,RV
Telectronics Pacing Systems (St. Jude Medical),UDT-230,,,5 mm Bif,BI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),UDT-302A,,,3.2 mm LP,UNI,Tines,ENDO,POLy,RV
Telectronics Pacing Systems (St. Jude Medical),UDT-402,,,5 mm,UNI,Tines,ENDO,POLy,RV
Vascor Medical Corp. ,111-003,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-004,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-005,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-006,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-009,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-010,,,IS-1,UNI,Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-011,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-012,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-013,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-014,,,IS-1,UNI,Screw,UNK,SIL,RA/RV
Vascor Medical Corp. ,111-016,,,IS-1,UNI,J+Fixed Screw,UNK,SIL,RA
Vascor Medical Corp. ,111-021,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-022,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-023,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,UNK
Vascor Medical Corp. ,111-024,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,UNK
Vascor Medical Corp. ,111-025,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-026,,,IS-1,UNI,Ext/Ret Screw,ENDO,SIL,RA/RV
Vascor Medical Corp. ,111-256,,,IS-1,BI,Passive,ENDO,SIL,RV
Vascor Medical Corp. ,121-017,,,IS-1,UNI,Passive,ENDO,SIL,RV
Vascor Medical Corp. ,121-018,,,IS-1,UNI,Passive,ENDO,SIL,RV
Vascor Medical Corp. ,121-019,,,IS-1,UNI,Passive,ENDO,SIL,RV
Vascor Medical Corp. ,121-020,,,IS-1,UNI,Passive,ENDO,SIL,RV
Vascor Medical Corp. ,121-021,,,IS-1,UNI,Passive,ENDO,POLy,RV
Vascor Medical Corp. ,121-022,,,IS-1,UNI,Passive,ENDO,POLy,RV
"Vitatron (Medtronic, Inc.)",F 55,LOE  ,55,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",F 56,LOE  ,56,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",F 59,LOE  ,59,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",FP 57,FPE  ,57,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",FP 58,FPE  ,58,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",FP 59,FPE  ,59,5 mm,UNI,Flange,ENDO,UNK,RV
"Vitatron (Medtronic, Inc.)",ICF 09B,Crystalline Active Fixation,VMR,IS-1,BI,Ext./Ret Screw,ENDO,SIL,RA/RV
"Vitatron (Medtronic, Inc.)",ICL 8,Crystalline  ,VMM,IS-1,UNI,Tines,ENDO,Silicone MED 4719,RA/RV
"Vitatron (Medtronic, Inc.)",ICL 08B,Crystalline  ,VMN,IS-1,BI,Tines,ENDO,Silicone MED 4720,RA/RV
"Vitatron (Medtronic, Inc.)",ICL 08JB,Crystalline  ,VMP,IS-1,BI,J+Tines,ENDO,Silicone MED 4721,RA
"Vitatron (Medtronic, Inc.)",ICM 9,Crystalline  ,VMS,IS-1,UNI,Tines,ENDO,POLy,RV
"Vitatron (Medtronic, Inc.)",ICM 09B,Crystalline Passive Fixation,VMT,IS-1,BI,Tines,ENDO,55D,RV
"Vitatron (Medtronic, Inc.)",ICM 09JB,Crystalline Passive Fixation,VMU,IS-1,BI,J+Tines,ENDO,55D,RA
"Vitatron (Medtronic, Inc.)",ICQ 09B,Crystalline Active Fixation,LFM,IS-1,BI,Ext./Ret Screw,ENDO,55D,RA/RV
"Vitatron (Medtronic, Inc.)",IHP 09B,Impulse II ,VNG,IS-1,BI,Tines,ENDO,SIL,RV
