Manufacturer,Model Number,Name,NBG Code,X-ray/Serial ID,Sense / Pace Connector RA,Sense / Pace Connector RV,Detach Tools,Non MAG Rate BOS,Non MAG Rate RRT/EOS,MAG Rate BOS,MAG Rate RRT/EOS,RRT/EOS Behavior,RRT/EOS Longetivity
Sorin-Biomedica C.R.M.,LIT 630/B,LIT 630/B,VVI,SDA,,6 mm UNI,#2,72,66,85,78,C,15
Sorin-Biomedica C.R.M.,LIT 635/A,LIT 635/A,VVI,SIA,,IS-1 BI,#2,PR,PI+100,80,73,C,11.5
Sorin-Biomedica C.R.M.,LIT 635/B,LIT 635/B,VVI,SOA,,IS-1 BI,#2,PR,PI+100,80,73,C,11.5
Sorin-Biomedica C.R.M.,LIT 650/A,LIT 650/A,VVI,SUA,,6 mm UNI,#2,72,66,85,78,C,20
Sorin-Biomedica C.R.M.,LIT 650/B,LIT 650/B,VVI,SRA,,6 mm UNI,#2,72,66,85,78,C,15
Sorin-Biomedica C.R.M.,P0001,Orion 36,VVIC,SXP,,IS-1 UNI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0002,Orion 36/B,VVIC,SyP,,IS-1 BI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0003,Orion 36,VVIC,SXP,,IS-1 UNI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0004,Physiocor 400T,DDDC,AS,IS-1 BI,IS-1 UNI,#2,PR,PI+100,90,83,B,5
Sorin-Biomedica C.R.M.,P0007,Swing 100/C,SSIR,CS,,6 mm UNI,#2,PR,PI+100,80,73,B,7.2
Sorin-Biomedica C.R.M.,P0040,Physiocor 400T,DDDC,DS,IS-1 UNI,IS-1 UNI,#2,PR,PI+100,90,83,B,5
Sorin-Biomedica C.R.M.,P0045,Orion 65/C,SSIC,,,6 mm UNI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0048,Newcor 50,DDDC,GS,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI+100,90,83,B,7.2
Sorin-Biomedica C.R.M.,P0059,Minior 100,SSIC,KS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6
Sorin-Biomedica C.R.M.,P0069,Theorema 90/C,SSIC,NS,,6 mm UNI,#2,PR,PI+100,80,73,B,7.3
Sorin-Biomedica C.R.M.,P0069,Theorema 90,SSIC,STP,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,7.3
Sorin-Biomedica C.R.M.,P0074,Swing VDR1,VDDR,LS,"IS-1 UNI pace, UNI/BI sense",IS-1 UNI,#2,PR,PI+100,90,83,B,8
Sorin-Biomedica C.R.M.,P0076,Swing DR1,DDDR,ES,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100,90,83,B,6.5
Sorin-Biomedica C.R.M.,P0077,Swing 200,SSIR,FS,,IS-1 UNI/BI,#2,PR,PI+100,80,73,B,6.5
Sorin-Biomedica C.R.M.,P0117,LIT 636/A,VVI,HS,,IS-1 BI,#2,70,,,,C,8.5
Sorin-Biomedica C.R.M.,P0119,LIT 636/B,VVI,IS,,IS-1 BI,#2,70,,,,C,8.5
Sorin-Biomedica C.R.M.,P0122,LIT 636/A,VVI,HS,,IS-1 BI,#2,70,,,,C,8.5
Sorin-Biomedica C.R.M.,P0151,Swing 100,SSIR,SUP,,IS-1 UNI,#2,PR,PI+100,80,73,B,7.2
Sorin-Biomedica C.R.M.,P0155,Swing 100/B,SSIR,SVP,,IS-1 BI,#2,PR,PI+100,80,73,B,7.2
Sorin-Biomedica C.R.M.,P0159,Swing 100,SSIR,SUP,,IS-1 UNI,#2,PR,PI+100,80,73,B,7.2
Sorin-Biomedica C.R.M.,P0163,Orion 65,SSIC,,,IS-1 UNI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0164,Orion 65/B,SSIC,,,IS-1 BI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0166,Orion 65,SSIC,,,IS-1 UNI,#2,PR,PI+100,80,73,B,8.5
Sorin-Biomedica C.R.M.,P0719,Swing 200/C,SSIR,MS,,6 mm UNI,#2,PR,PI+100,80,73,B,6.5
Sorin-Biomedica C.R.M.,P0721,Newcor 50 M,DDDC,PS,5 mm UNI/BI,5 mm UNI/BI,#2,PR,PI+100,90,83,B,7.2
Sorin-Biomedica C.R.M.,P0722,Minior 100C,SSIC,RS,,6 mm UNI,#2,PR,PI+100,80,73,B,6
St. Jude Medical,5056,Verity ADx XL SC,SSIC,VV,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,16.1
St. Jude Medical,5130,Affinity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5130L,Affinity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5130R,Affinity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5131M/S,Affinity SR,SSIR,VT,None,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,8.6
St. Jude Medical,5132L,Affirmity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5132R,Affirmity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5133M/S,Affirmity SR,SSIR,VT,None,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,8.6
St. Jude Medical,5136,Integrity µ SR,SSIR,VT,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5138,Affirmity µ SR,SSIR,VT,None,VS-1 UNI/BI,,PR,PI+100 ms,98.6,86.3,C,6.3
St. Jude Medical,5142,Integrity SR,SSIR,VT,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5156,Verity ADx XL SR,SSIR,VV,None,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,16.1
St. Jude Medical,5157M/S,Verity ADx XL SR,SSIR,VV,None,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,14.1
St. Jude Medical,5160,Integrity ADx SR,SSIR,VV,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,9
St. Jude Medical,5172,Identity SR,SSIR,VV,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5174,Fidelity SR,SSIR,VV,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,9.1
St. Jude Medical,5180,Identity ADx SR,SSIR,VV,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,9
St. Jude Medical,5184,Fidelity ADx SR,SSIR,VV,None,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,9
St. Jude Medical,5226,Entity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5226L,Entity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5226R,Entity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5230,Affinity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5230L,Affinity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5230R,Affinity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5231M/S,Affinity DC,DDDC,VT,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,6.3
St. Jude Medical,5232L,Affirmity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5232R,Affirmity DC,DDDC,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5233M/S,Affirmity DC,DDDC,VT,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5256,Verity ADx XL DC,DDDC,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,12.3
St. Jude Medical,5286,Identity ADx XL DC,DDDC,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,12.3
St. Jude Medical,5326,Entity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5326L,Entity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5326R,Entity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5330,Affinity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5330L,Affinity DR,DDDR,VT,VS-1B UNI/BI,VS-1B BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5330R,Affinity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5331M/S,Affinity DR,DDDR,VT,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,6.1
St. Jude Medical,5332L,Affirmity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5332R,Affirmity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5333M/S,Affirmity DR,DDDR,VT,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,6.8
St. Jude Medical,5336,Integrity micro DR,DDDR,VT,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5338,Affirmity µ DR,DDDR,VT,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,6.1
St. Jude Medical,5342,Integrity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5346,Integrity DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5348,Affirmity DR+,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,10.1
St. Jude Medical,5356,Verity ADx XL DR,DDDR,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,12.3
St. Jude Medical,5357M/S,Verity ADx XL DR,DDDR,VV,5/6 mm UNI,5/6 mm UNI,#2,PR,PI+100 ms,98.6,86.3,C,11.1
St. Jude Medical,5360,Integrity ADx DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,7.3
St. Jude Medical,5366,Integrity ADx XL DR,DDDR,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,12.3
St. Jude Medical,5368,Fidelity DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,7.3
St. Jude Medical,5370,Identity DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5372,Identity DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5374,Fidelity DR+,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,7.3
St. Jude Medical,5376,Identity XL DR,DDDR,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5378,Fidelity XL DR,DDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,12.6
St. Jude Medical,5380,Identity ADX DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5382,Victory AF DR,DDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,7.3
St. Jude Medical,5384,Fidelity ADx DR,DDDR,VV,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,6.8
St. Jude Medical,5386,Identity ADX XLR DR,DDDR,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,
St. Jude Medical,5388,Fidelity ADx XL DR,DDDR,VV,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,12.3
St. Jude Medical,5430,Affinity VDR,VDDR,VT,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,13.6
St. Jude Medical,5430i,Affinity VDR,VDDR,VT,SJ4,SJ4,#2,PR,PI +100 ms,98.6,86.3,C,13.6
St. Jude Medical,5432,Affinity VDR,VDDR,VT,IS-1 Comp,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,13.6
St. Jude Medical,5432i,Affirmity VDR,VDDR,VT,Quad programmable,Quad programmable,#2,PR,PI +100 ms,98.6,86.3,C,13.6
St. Jude Medical,5456,Verity ADx XL VDR,VDDR,VV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,15.1
St. Jude Medical,5456i,Verity ADx XL VDR,VDDR,VV,SJ4,SJ4,#2,PR,PI+100 ms,98.6,86.3,C,15.1
St. Jude Medical,5480,Identity ADx VDR,VDDR,VV,VS-1 UNI/BI,VS-1 UNI/BI,#2,PR,PI+100 ms,98.6,86.3,C,8.5
St. Jude Medical,5610,Victory SR,SSIR,VW,None,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,10.1
St. Jude Medical,5612,Emprise SR,SSIR,VW,None,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,10.1
St. Jude Medical,5620,Zephyr SR,SSIR,VW,None,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,10.1
St. Jude Medical,5622,Emprise SR+,SSIR,VW,None,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,10.1
St. Jude Medical,5626,Zephyr XL SR,SSIR,VW,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,18.1
St. Jude Medical,5628,Emprise XL SR+,SSIR,VW,None,3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,18.1
St. Jude Medical,5810,Victory DR,DDDR,VW,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,7.2
St. Jude Medical,5812,Emprise DR,DDDR,VW,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,7.2
St. Jude Medical,5816,Victory XL DR,DDDR,VW,3.2 mm LP UNI/BI (IS-1 Compatible),,#2,PR,PI +100 ms,98.6,86.3,C,13
St. Jude Medical,5818,Emprise XL DR,DDDR,VW,3.2 mm LP UNI/BI (IS-1 Compatible),,#2,PR,PI +100 ms,98.6,86.3,C,13
St. Jude Medical,5820,Zephyr DR,DDDR,VW,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,7.2
St. Jude Medical,5822,Emprise DR+,DDDR,VW,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,98.6,86.3,C,7.2
St. Jude Medical,5826,Zephyr XL DR,DDDR,VW,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,13
St. Jude Medical,5828,Emprise XL DR+,DDDR,VW,3.2 mm LP UNI/BI (IS-1 Compatible),3.2 mm LP UNI/BI (IS-1 Compatible),#2,PR,PI +100 ms,98.6,86.3,C,13
St. Jude Medical,PM1110,Accent SR,SSIR,HI,None,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,12.9
St. Jude Medical,PM1114,Nuance VR,VVI,HI,None,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,12.9
St. Jude Medical,PM1122,Accent ST,SR,HI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM1124,Accent MRI,SR,HM MRI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM1126,Accent ST MRI,SR,HM MRI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM1210,Accent SR RF,SSIR,HI,None,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,12.5
St. Jude Medical,PM1214,Nuance VR RF,VVI,HI,None,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,12.5
St. Jude Medical,PM1222,Accent ST,SR,HI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM1224,Accent MRI,SR,HM MRI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM1226,Accent ST MRI,SR,HM MRI,None,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2110,Accent DR,DDDR,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,9.2
St. Jude Medical,PM2112,Accent DR,DR,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2114,Nuance DR,DDD,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,9.2
St. Jude Medical,PM2122,Accent ST,DR,HI,,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2124,Accent MRI,DR,HM MRI,,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2126,Accent ST MRI,DR,HM MRI,,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2210,Accent DR RF,DDDR,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,9
St. Jude Medical,PM2212,Accent DR RF,DDDR,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,9
St. Jude Medical,PM2214,Nuance DR RF,DDD,HI,IS-1 UNI/BI,IS-1 UNI/BI,#2,PR,PI +100 ms,100,85,Voltage at RRT 2.6 V,9
St. Jude Medical,PM2222,Accent ST,DR,HI,,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2224,Accent MRI,DR,HM MRI,,,#2,PR,,,,Voltage at RRT 2.6 V,
St. Jude Medical,PM2226,Accent ST MRI,DR,HM MRI,,,#2,PR,,,,Voltage at RRT 2.6 V,
Telectronics Pacing Systems (St. Jude Medical),120,,VVI,None,None,5 mm UNI,#6,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),1202,Meta MV,SSIR,TWI,None,VS-1A BI,#2,PR,PR,99,< 93/80,"Xa, 6 ppm magnet",
Telectronics Pacing Systems (St. Jude Medical),1204,Meta II,SSIR,tAW,None,VS-1B UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1204H,Meta II,SSIR,tVM,None,VS-1A UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1206,Meta III,SSIR,tQZ,None,VS-1A UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1206E,Meta III,SSIR,tLM,None,6 mm Linear UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1206M,Meta III,SSIR,tMM,None,5 mm Bif UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),120B,,VVI,None,None,5 mm UNI,#6+SD,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),1210,Sentri,SSIR,TCW,None,VS-1B UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1210H,Sentri,SSIR,tWM,None,VS-1A UNI/BI,#2,PR,PR,100,82.5/80,Xa,
Telectronics Pacing Systems (St. Jude Medical),1230,Meta DDD,DDDC/ VVIR,TMZ,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PR,> 85 (VOO),< 78/63 (VOO),C,
Telectronics Pacing Systems (St. Jude Medical),1250,Meta DDDR,DDDR,TZV,VS-1B UNI/BI,VS-1B UNI/BI,#2,PR,PR,> 85 (VOO),< 78/63 (VOO),C,
Telectronics Pacing Systems (St. Jude Medical),1250H,Meta DDDR,DDDR,TQM,VS-1A UNI/BI,VS-1A UNI/BI,#2,PR,PR,> 85 (VOO),< 78/63 (VOO),C,
Telectronics Pacing Systems (St. Jude Medical),1254,Meta DDDR,DDDR,TBM,VS-1A UNI/BI,VS-1A BI,#2,PR,PR,> 85 (VOO),< 78/63 (VOO),C,
Telectronics Pacing Systems (St. Jude Medical),1256,Meta DDDR,DDDR,tAL,VS-1A UNI/BI,VS-1A BI,#2,PR,PR,100,82.5/80,C,
Telectronics Pacing Systems (St. Jude Medical),1256D,Meta DDDR,DDDR,tIL,VS-1B UNI/BI,VS-1B BI,#2,PR,PR,100,82.5/80,C,
Telectronics Pacing Systems (St. Jude Medical),1256R,Meta DDDR,DDDR,tEL,VS-1 UNI/BI,VS-1 BI,#2,PR,PR,100,82.5/80,C,
Telectronics Pacing Systems (St. Jude Medical),129,,VOO,None,None,5 mm UNI,#6+SD,74,67,,,C,
Telectronics Pacing Systems (St. Jude Medical),130BE,,VVI,None,None,5 mm UNI,#6+SD,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),140B,,VVI,None,None,5 mm UNI,#6+SD,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),147,Optima,VVI,TAI,None,5/6 mm UNI,#2,72,65,95,84,C,
Telectronics Pacing Systems (St. Jude Medical),147B,Optima,VVI,TAI,None,5/6 mm UNI,#2,72,65,95,84,C,
Telectronics Pacing Systems (St. Jude Medical),147S,Optima,VVI,TAI(Ha),None,5/6 mm UNI,#2,72,65,95,84,C,
Telectronics Pacing Systems (St. Jude Medical),149,,VOO,None,None,5 mm UNI,#6+SD,74,67,,,C,
Telectronics Pacing Systems (St. Jude Medical),150B,,VVI,None,None,5 mm UNI,#6+SD,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),150L,Monolithic 9V,VVI,None,None,5 mm UNI,#6+SD,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),155,Optima MP,SSIM,TBP,None,5/6 mm UNI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),155S,Optima MP,SSIM,TBP(Ha),None,5/6 mm UNI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),158,Optima MP II,SSIM,TKT,None,3.2 mm UNI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),158B,Optima MP,SSIM,None,None,5/6 mm UNI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),158C,Optima MP II,SSIM,TPV,None,VS-1B UNI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),159,,VOO,None,None,5 mm UNI,#6+SD,74,67,,,"C, 7-9 ppm",
Telectronics Pacing Systems (St. Jude Medical),160B,Slimline,VVI,None,None,5 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),160B II,,VVI,None,None,5 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),161,Slimline,VVI,None,None,5/6 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),169,,VOO,None,None,5 mm UNI,#2,72,65,,,C,
Telectronics Pacing Systems (St. Jude Medical),171,,VVIP,None,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,"C, 10%",
Telectronics Pacing Systems (St. Jude Medical),171E,,VVIP,None,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,"C, 10%",
Telectronics Pacing Systems (St. Jude Medical),173,,VVIP,None,None,5/6 mm UNI,#2,PR,PR-10%,PR,PR-10%,"C, 10%",
Telectronics Pacing Systems (St. Jude Medical),174,(S/N < All 30000 pre-Optima),VVIP,TZP,None,5/6 mm UNI,#2,PR,PR-6%,95,84,"C, 6% programmmed, 10 ppm mag.",
Telectronics Pacing Systems (St. Jude Medical),174S,Optima,VVIP,TZP,None,5/6 mm UNI,#2,PR,PR-6%,95,84,"C, 6% programmmed, 10 ppm mag.",
Telectronics Pacing Systems (St. Jude Medical),174SQ,,VVIP,None,None,5/6 mm UNI,#2,PR,Pr 5%,95,85,"C, 5% programmmed",
Telectronics Pacing Systems (St. Jude Medical),181,,VVI,None,None,5/6 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),182,Slimline,VVI,None,None,5/6 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),183,Slimline,VVI,None,None,5/6 mm UNI,#2,72,65,72,65,C,
Telectronics Pacing Systems (St. Jude Medical),2251,Autima,DDD,None,5 mm UNI,5 mm UNI,#2,PR,PR-8%,Lb,Lb,"Lb, 8%",
Telectronics Pacing Systems (St. Jude Medical),2291,Autima II,DDD,None,5 mm UNI,5/6 mm UNI,#2,PR,PR-8%,90 (DOO),80 (DOO),"D, 10 ppm magnet",
Telectronics Pacing Systems (St. Jude Medical),247,Optima,VVI,TTI,None,5 mm Bif BI,#2,70,70,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),250B,,VVI,None,None,5 mm Bif BI,#2,74,67,74,67,C,
Telectronics Pacing Systems (St. Jude Medical),255,Optima MP,SSIM,TBD or TEP,None,5 mm Bif BI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
Telectronics Pacing Systems (St. Jude Medical),258,Optima MP II,SSIM,TJT,None,3.2 mm BI,#2,PR,PR,99,85/60,"C, 14 ppm magnet, 20% PR, Gb",
